643027213901201, BTU, HMtWvd, 1467836810, CLIENT57, 0.747491, 1337900, buy, 0, 0, true
643027272307429, ESV, XhQjAy, 1467836811, CLIENT11, 14.3008, 699300, sell, 0, 0, true
643027272360085, ASNA, NF7XeH, 1467836811, CLIENT27, 13.4708, 74300, sell, 0, 0, true
643027272405098, AET, fbsmal, 1467836811, CLIENT7, 108.881, 91900, sell, 0, 0, true
643027272464841, AET, YnDt1d, 1467836811, CLIENT34, 108.183, 9300, sell, 0, 0, true
643027272524847, ODP, hZYJ1S, 1467836811, CLIENT37, 7.33584, 136400, sell, 0, 0, true
643027272596667, NBR, RolC0U, 1467836811, CLIENT23, 9.73198, 1027600, buy, 0, 0, true
643027272644780, NBR, bbCJRP, 1467836811, CLIENT84, 9.93506, 100700, sell, 0, 0, true
643027272709815, SRC, 2efD43, 1467836811, CLIENT19, 8.70987, 1148200, buy, 0, 0, true
643027272749849, CYH, WQw45x, 1467836811, CLIENT60, 42.2566, 23700, buy, 0, 0, true
643027272893578, MAT, TzWyZY, 1467836811, CLIENT1, 22.6985, 440600, buy, 0, 0, true
643027272904989, MAT, dDAEsW, 1467836811, CLIENT56, 21.2183, 47200, buy, 0, 0, true
643027273096069, GLW, bFmpzk, 1467836811, CLIENT233, 16.1596, 61900, buy, 0, 0, true
643027273151540, SBH, LB7m0d, 1467836811, CLIENT205, 23.8306, 42000, sell, 0, 0, true
643027273159577, NOV, R99PKN, 1467836811, CLIENT23, 36.4385, 274500, buy, 0, 0, true
643027273168632, DD, 50RsOF, 1467836811, CLIENT7, 48.3544, 206900, buy, 0, 0, true
643027273177796, DD, L7kkUJ, 1467836811, CLIENT49, 47.4445, 21100, buy, 0, 0, true
643027273182086, DD, qR6yQT, 1467836811, CLIENT22, 48.524, 206100, sell, 0, 0, true
643027273224443, DD, LqFrCo, 1467836811, CLIENT206, 48.0579, 20900, buy, 0, 0, true
643027273251591, CLF, Qfy1w2, 1467836811, CLIENT33, 1.88529, 530500, buy, 0, 0, true
643027273288572, HD, QD36TP, 1467836811, CLIENT12, 115.679, 86500, sell, 0, 0, true
643027273422238, HD, 1uT9yX, 1467836811, CLIENT9, 115.184, 86900, sell, 0, 0, true
643027273451749, MDP, ZRlrGI, 1467836811, CLIENT41, 43.5276, 23000, buy, 0, 0, true
643027273469512, PAH, F9Mc8w, 1467836811, CLIENT39, 12.5901, 79500, buy, 13.68, 13.68, false
643027273574059, APC, NZPKM6, 1467836811, CLIENT6, 60.633, 165000, buy, 61.33, 61.33, false
643027273630323, FINL, 5nkBRJ, 1467836811, CLIENT209, 19.5167, 51300, buy, 0, 0, true
643027273737344, FITB, GUi3G8, 1467836811, CLIENT16, 17.8513, 560200, sell, 19.81, 19.81, false
643027273776922, LUV, oz3EAk, 1467836811, CLIENT37, 37.7728, 26500, buy, 0, 0, true
643027273897620, MNK, RM2YTS, 1467836811, CLIENT46, 64.8356, 15500, buy, 0, 0, true
643027273936162, CIM, w3yXkH, 1467836811, CLIENT12, 13.7471, 727500, buy, 0, 0, true
643027273940687, BAX, suFE0J, 1467836811, CLIENT50, 33.8852, 29600, sell, 0, 0, true
643027273946208, UAL, LSj6DT, 1467836811, CLIENT16, 54.1298, 184800, sell, 0, 0, true
643027273950429, NEM, hOIxDI, 1467836811, CLIENT57, 16.7216, 59900, buy, 0, 0, true
643027273955231, SNTA, VTH6V1, 1467836811, CLIENT60, 2.17036, 460800, buy, 1.97, 1.97, false
643027273960901, SPLS, JtB9m6, 1467836811, CLIENT49, 12.3566, 81000, buy, 12.69, 12.69, false
643027273965268, SPLS, 2iprz7, 1467836811, CLIENT30, 12.8748, 77700, buy, 12.69, 12.69, false
643027273973617, M, BYWm4R, 1467836811, CLIENT51, 51.058, 19600, sell, 51.29, 51.29, false
643027274035232, HCA, TM4k8W, 1467836811, CLIENT76, 75.3024, 13300, sell, 75.93, 75.93, false
643027274083216, HCA, 47E3RT, 1467836811, CLIENT50, 75.1246, 13400, sell, 75.93, 75.93, false
643027274132259, XON, GnyZXc, 1467836811, CLIENT48, 33.7936, 29600, buy, 34.88, 34.88, false
643027274141124, XON, jnjlrw, 1467836811, CLIENT14, 35.0016, 285800, buy, 34.88, 34.88, false
643027274190822, VIAB, WvVQ7D, 1467836811, CLIENT12, 43.9754, 227400, sell, 0, 0, true
643027274238609, VIAB, oL7PU4, 1467836811, CLIENT56, 42.6067, 23500, buy, 0, 0, true
643027274296978, FOX, zCiuhq, 1467836811, CLIENT99, 24.7529, 40400, sell, 0, 0, true
643027274336157, P, JaIOXO, 1467836811, CLIENT53, 20.8727, 48000, sell, 0, 0, true
643027274372964, BEE, qnZdKh, 1467836811, CLIENT33, 12.9711, 77100, sell, 0, 0, true
643027274421044, BEE, VNRnVK, 1467836811, CLIENT58, 14.6366, 68400, sell, 0, 0, true
643027274467057, AMZN, AJKxQX, 1467836811, CLIENT57, 505.902, 2000, buy, 0, 0, true
643027274505316, ENDP, cyVCEU, 1467836811, CLIENT56, 67.259, 14900, sell, 0, 0, true
643027274552020, AMD, jRZCII, 1467836811, CLIENT51, 2.02327, 494300, buy, 0, 0, true
643027274597657, NRZ, ZtjqbE, 1467836811, CLIENT3, 12.336, 810700, sell, 0, 0, true
643027274643964, NRZ, AjqEe8, 1467836811, CLIENT24, 12.9423, 772700, sell, 0, 0, true
643027274690390, OXY, SWY1pq, 1467836811, CLIENT220, 64.1048, 15600, buy, 0, 0, true
643027274737296, CTSH, pqNn22, 1467836811, CLIENT104, 60.8878, 16500, buy, 0, 0, true
643027274775973, DG, dh0Olv, 1467836811, CLIENT28, 70.3818, 14300, buy, 0, 0, true
643027274821967, QRVO, pJC1QU, 1467836811, CLIENT22, 44.4502, 225000, buy, 0, 0, true
643027274867668, FL, CGV7aL, 1467836811, CLIENT58, 75.2468, 13300, sell, 0, 0, true
643027274913466, CVC, ZCP2Qg, 1467836811, CLIENT22, 33.6325, 297400, buy, 0, 0, true
643027274959072, KBH, aJQHW3, 1467836811, CLIENT179, 13.6927, 73100, sell, 0, 0, true
643027275006844, HD, 9Byn5d, 1467836811, CLIENT71, 115.064, 8700, sell, 0, 0, true
643027275044640, CPN, iknPgN, 1467836811, CLIENT7, 13.7718, 726200, sell, 15.12, 15.12, false
643027275094124, DD, MN3Foe, 1467836811, CLIENT260, 47.157, 21300, sell, 0, 0, true
643027275133014, DD, m7HFPU, 1467836811, CLIENT35, 47.0718, 21300, sell, 0, 0, true
643027275178759, AEO, 0ByOiI, 1467836811, CLIENT1, 14.5069, 689400, sell, 0, 0, true
643027275222057, AEO, aqy0Ro, 1467836811, CLIENT102, 15.3788, 65100, sell, 0, 0, true
643027275264219, MNK, Ye4IV8, 1467836811, CLIENT38, 64.3364, 15600, buy, 0, 0, true
643027275311656, FITB, 01TZOe, 1467836811, CLIENT56, 19.3621, 51700, buy, 19.81, 19.81, false
643027275358202, HOG, 0PdBhm, 1467836811, CLIENT14, 52.3144, 191200, sell, 53.62, 53.62, false
643027275405155, ASNA, Yk4Aw9, 1467836811, CLIENT16, 13.9625, 716300, buy, 0, 0, true
643027275451381, ESV, amqD0k, 1467836811, CLIENT27, 13.8728, 72100, sell, 0, 0, true
643027275489829, THC, KzExJE, 1467836811, CLIENT17, 37.3336, 267900, buy, 0, 0, true
643027275535318, TSLA, 6k5vjy, 1467836811, CLIENT138, 253.206, 4000, sell, 0, 0, true
643027275581750, FOX, c4RGgD, 1467836811, CLIENT68, 25.2471, 39700, buy, 0, 0, true
643027275627053, CNX, FKXdlb, 1467836811, CLIENT55, 9.30961, 107500, sell, 10.35, 10.35, false
643027275666034, DIS, uFwz0X, 1467836811, CLIENT12, 99.2816, 100800, buy, 0, 0, true
643027275712667, ENDP, 1Lvx7f, 1467836811, CLIENT214, 67.6949, 14800, sell, 0, 0, true
643027275760408, BRX, mFpabw, 1467836811, CLIENT45, 22.1188, 45300, sell, 23.23, 23.23, false
643027275798448, NRZ, mAxgWK, 1467836811, CLIENT58, 13.5818, 73700, sell, 0, 0, true
643027275844242, PAH, SrFjkZ, 1467836811, CLIENT23, 12.8855, 776100, buy, 13.68, 13.68, false
643027275890788, FL, vEoKTd, 1467836811, CLIENT210, 73.8756, 13600, buy, 0, 0, true
643027275936908, BKD, R8ezc4, 1467836811, CLIENT12, 23.8469, 419400, buy, 23.5, 23.5, false
643027275975509, BKD, O4Zill, 1467836811, CLIENT16, 22.8117, 438400, buy, 23.5, 23.5, false
643027276022383, MAT, taFZie, 1467836811, CLIENT24, 22.4686, 445100, buy, 0, 0, true
643027276067929, LUV, 10jnC2, 1467836811, CLIENT25, 37.6577, 265600, sell, 0, 0, true
643027276106658, LUV, e5Is9k, 1467836811, CLIENT59, 37.0115, 27100, sell, 0, 0, true
643027276151955, LUV, OLy5gN, 1467836811, CLIENT3, 36.5813, 273400, sell, 0, 0, true
643027276200468, DD, kqxHC0, 1467836811, CLIENT38, 48.5229, 20700, sell, 0, 0, true
643027276246160, DD, W1afnJ, 1467836811, CLIENT247, 48.4256, 20700, sell, 0, 0, true
643027276291830, BWC, wXQM4A, 1467836811, CLIENT10, 32.5307, 307500, sell, 0, 0, true
643027276329170, BWC, H6T8M3, 1467836811, CLIENT12, 32.1276, 311300, sell, 0, 0, true
643027276375304, BWC, hWQotO, 1467836811, CLIENT136, 33.6279, 29800, buy, 0, 0, true
643027276421248, MNKD, s0Prja, 1467836811, CLIENT59, 2.30595, 433700, sell, 0, 0, true
643027276465054, MNKD, 2yiwJW, 1467836811, CLIENT22, 3.1316, 3193300, buy, 0, 0, true
643027276527613, P, W47LUx, 1467836811, CLIENT204, 21.1963, 47200, buy, 0, 0, true
643027276572285, XPO, Ca3ASm, 1467836811, CLIENT33, 22.951, 43600, sell, 0, 0, true
643027276608527, ETN, jeTgW3, 1467836811, CLIENT293, 50.8722, 19700, buy, 51.42, 51.42, false
643027276656489, BEE, cHDYVW, 1467836811, CLIENT49, 13.3444, 75000, sell, 0, 0, true
643027276699661, HD, mczzHf, 1467836811, CLIENT35, 115.833, 8700, buy, 0, 0, true
643027276744672, WWAV, Xx0yLA, 1467836811, CLIENT34, 43.0936, 23300, sell, 0, 0, true
643027276790544, CVC, 9jdBui, 1467836811, CLIENT34, 32.4115, 30900, buy, 0, 0, true
643027276827465, WBA, NQkdcV, 1467836811, CLIENT30, 84.6059, 11900, sell, 84.44, 84.44, false
643027276872730, CNP, snmMHe, 1467836811, CLIENT245, 18.7268, 53400, sell, 17.86, 17.86, false
643027276917553, AMBA, SiYfzl, 1467836811, CLIENT13, 56.9772, 175600, buy, 57.32, 57.32, false
643027276964145, HK, fFtGVy, 1467836811, CLIENT24, -0.333825, 18446744073679596016, sell, 0, 0, true
643027277009898, HK, yMo8DA, 1467836811, CLIENT25, 1.14806, 8710400, sell, 0, 0, true
643027277055963, HK, VIlyjx, 1467836811, CLIENT13, 1.45578, 6869200, sell, 0, 0, true
643027277092809, SNH, JDD1IL, 1467836811, CLIENT239, 15.7787, 63400, buy, 0, 0, true
643027277138887, ETFC, qGTD4B, 1467836811, CLIENT14, 24.9742, 400500, buy, 0, 0, true
643027277183782, JBL, CPHild, 1467836811, CLIENT31, 22.3493, 44800, buy, 0, 0, true
643027277301975, JBL, Lcexuv, 1467836811, CLIENT126, 21.2445, 47100, sell, 0, 0, true
643027287380350, CLR, mCkb6Y, 1467836811, CLIENT43, 28.3529, 35300, buy, 0, 0, true
643027287403318, BRK.B, keHH7C, 1467836811, CLIENT19, 128.889, 77600, buy, 0, 0, true
643027287439644, SWFT, 0qvAdn, 1467836811, CLIENT35, 16.2976, 61400, buy, 0, 0, true
643027287492683, DDR, IjDpHU, 1467836811, CLIENT52, 14.3493, 69700, buy, 0, 0, true
643027287597131, CA, sCAhUr, 1467836811, CLIENT60, 26.2658, 38100, sell, 0, 0, true
643027287677720, JNPR, XJA4HR, 1467836811, CLIENT21, 24.7916, 403400, buy, 0, 0, true
643027287741337, SYMC, 1QeJLe, 1467836811, CLIENT20, 20.2434, 494000, sell, 0, 0, true
643027287772926, DE, qQGFCt, 1467836811, CLIENT50, 73.6814, 13600, sell, 0, 0, true
643027287797067, CVS, uuEWTQ, 1467836811, CLIENT43, 95.8902, 10500, sell, 0, 0, true
643027287835050, CVS, ZnLTJn, 1467836811, CLIENT17, 96.8537, 103300, sell, 0, 0, true
643027287886367, EXXI, rP9EMR, 1467836811, CLIENT16, 0.943556, 10598300, sell, 0, 0, true
643027287977845, EXXI, TYZxi2, 1467836811, CLIENT51, 1.00274, 997300, buy, 0, 0, true
643027288037060, KN, PGEoqX, 1467836811, CLIENT15, 16.9136, 591300, buy, 0, 0, true
643027288134888, BTU, RMrrBy, 1467836811, CLIENT51, 2.06051, 485400, buy, 0, 0, true
643027288157693, PLUG, hrnGmx, 1467836811, CLIENT20, 1.18704, 8424300, buy, 2.19, 2.19, false
643027288162619, UAL, XVOW4t, 1467836811, CLIENT3, 54.3193, 184100, sell, 0, 0, true
643027288173142, FOX, ZArCyS, 1467836811, CLIENT50, 25.616, 39100, sell, 0, 0, true
643027288184561, MNKD, J6RwuO, 1467836811, CLIENT276, 3.40194, 294000, buy, 0, 0, true
643027288317256, MET, Fm1Ynd, 1467836811, CLIENT218, 46.5436, 21500, buy, 0, 0, true
643027288350937, ESV, tUEBn9, 1467836811, CLIENT32, 14.0509, 71200, sell, 0, 0, true
643027288373286, HL, km4Czg, 1467836811, CLIENT53, 2.71931, 367800, buy, 0, 0, true
643027288420857, DXCM, onGjO8, 1467836811, CLIENT2, 86.3805, 115800, buy, 87.05, 87.05, false
643027288442799, P, h1CZ0I, 1467836811, CLIENT58, 20.8548, 48000, sell, 0, 0, true
643027288644019, VLO, JKVhKw, 1467836811, CLIENT219, 58.8377, 17000, buy, 0, 0, true
643027288677568, P, oiOCDE, 1467836811, CLIENT41, 19.6625, 50900, buy, 0, 0, true
643027288717987, ETN, fu8RPW, 1467836811, CLIENT1, 50.0913, 199700, buy, 51.42, 51.42, false
643027288823357, NRZ, T8hl9E, 1467836811, CLIENT27, 13.7901, 72600, buy, 0, 0, true
643027289009419, HRTX, XdPaXU, 1467836811, CLIENT9, 24.8426, 402600, sell, 25.3, 25.3, false
643027289118828, XPO, vHQOLL, 1467836811, CLIENT28, 22.6927, 44100, sell, 0, 0, true
643027289197690, CVC, bbx4wH, 1467836811, CLIENT52, 32.5882, 30700, sell, 0, 0, true
643027289387872, MAT, 3XMvEW, 1467836811, CLIENT235, 21.1485, 47300, sell, 0, 0, true
643027289545831, DIS, rnds8R, 1467836811, CLIENT22, 99.6007, 100400, sell, 0, 0, true
643027289621373, DIS, jWRAUD, 1467836811, CLIENT55, 99.9615, 10100, sell, 0, 0, true
643027289693813, DIS, t99T1s, 1467836811, CLIENT232, 100.534, 10000, sell, 0, 0, true
643027289811616, JBL, ubyK5y, 1467836811, CLIENT16, 22.0373, 453800, sell, 0, 0, true
643027289871217, CYH, 5FUBp5, 1467836811, CLIENT41, 41.2721, 24300, buy, 0, 0, true
643027290051910, PAH, Z1Hnxg, 1467836811, CLIENT61, 12.0318, 83200, buy, 13.68, 13.68, false
643027290165460, CNP, E2C7KM, 1467836811, CLIENT4, 17.0677, 586000, sell, 17.86, 17.86, false
643027290279278, QRVO, SMsG1n, 1467836811, CLIENT33, 44.3465, 22600, sell, 0, 0, true
643027290392370, BTU, rSiEyx, 1467836811, CLIENT285, 0.80488, 1242500, sell, 0, 0, true
643027290447071, HL, eY1Ded, 1467836811, CLIENT9, 2.14505, 4661900, sell, 0, 0, true
643027290528016, NBR, FgiEIH, 1467836811, CLIENT22, 8.84499, 1130600, buy, 0, 0, true
643027290584359, MET, I1roI7, 1467836811, CLIENT51, 46.606, 21500, buy, 0, 0, true
643027290695653, THC, JRwdFt, 1467836811, CLIENT241, 38.561, 26000, sell, 0, 0, true
643027290779868, MNK, Kl2Akz, 1467836811, CLIENT52, 64.3441, 15600, sell, 0, 0, true
643027290837486, GLW, 7piV3Z, 1467836811, CLIENT39, 16.2259, 61700, buy, 0, 0, true
643027290892449, ODP, 6j2mqF, 1467836811, CLIENT47, 6.57062, 152200, sell, 0, 0, true
643027290948455, AMBA, goaKtI, 1467836811, CLIENT290, 56.4151, 17800, sell, 57.32, 57.32, false
643027291013340, GLNG, 36yx6Z, 1467836811, CLIENT17, 26.3388, 379700, sell, 0, 0, true
643027291133924, NRZ, 0LVGoN, 1467836811, CLIENT10, 13.9861, 715000, sell, 0, 0, true
643027291199199, XPO, 5OZnD3, 1467836811, CLIENT34, 21.9835, 45500, buy, 0, 0, true
643027291310649, XPO, xbVvZA, 1467836811, CLIENT35, 22.0957, 45300, buy, 0, 0, true
643027291368520, CVC, UcpGVn, 1467836811, CLIENT51, 32.3902, 30900, sell, 0, 0, true
643027291463425, CVC, BvMVmk, 1467836811, CLIENT224, 32.7542, 30600, buy, 0, 0, true
643027291475696, DIS, ZMdlhM, 1467836811, CLIENT34, 99.5442, 10100, sell, 0, 0, true
643027291482017, CYH, 1B0fZ0, 1467836811, CLIENT276, 41.3966, 24200, sell, 0, 0, true
643027291488761, MNK, vaKsPm, 1467836811, CLIENT59, 64.4325, 15600, buy, 0, 0, true
643027291582235, GLW, 3JUyLV, 1467836811, CLIENT102, 17.087, 58600, buy, 0, 0, true
643027291659336, GLW, mfxAFM, 1467836811, CLIENT22, 16.2503, 615400, sell, 0, 0, true
643027291708008, ODP, QANlKE, 1467836811, CLIENT30, 6.35722, 157400, sell, 0, 0, true
643027291902360, AMBA, G8PaER, 1467836811, CLIENT56, 56.7407, 17700, buy, 57.32, 57.32, false
643027291919908, AMBA, Nl8dsh, 1467836811, CLIENT103, 56.0934, 17900, sell, 57.32, 57.32, false
643027291936175, GLNG, ZdQxTN, 1467836811, CLIENT139, 27.3219, 36600, sell, 0, 0, true
643027291947333, VLO, YWANY7, 1467836811, CLIENT59, 59.7551, 16800, sell, 0, 0, true
643027291964718, VLO, X5TS9D, 1467836811, CLIENT39, 60.0543, 16700, sell, 0, 0, true
643027291982002, BKD, uoMZAh, 1467836811, CLIENT35, 22.7161, 44100, sell, 23.5, 23.5, false
643027291994778, FOX, gXsT93, 1467836811, CLIENT43, 26.1949, 38200, buy, 0, 0, true
643027292010599, CVS, U9C2WA, 1467836811, CLIENT35, 96.9775, 10400, buy, 0, 0, true
643027292026245, LUV, SCgvr3, 1467836811, CLIENT5, 37.8393, 264300, sell, 0, 0, true
643027292030822, MDP, teFMMi, 1467836811, CLIENT96, 42.2886, 23700, sell, 0, 0, true
643027292042000, LNG, ty3sAG, 1467836811, CLIENT16, 48.1146, 207900, sell, 0, 0, true
643027292057608, LNG, jpsXeS, 1467836811, CLIENT27, 46.7752, 21400, buy, 0, 0, true
643027292068909, LNG, ygIUor, 1467836811, CLIENT16, 46.5936, 214700, sell, 0, 0, true
643027292078946, HCA, OIX0RS, 1467836811, CLIENT46, 76.2565, 13200, sell, 75.93, 75.93, false
643027292095478, HCA, p1Moxn, 1467836811, CLIENT57, 75.6044, 13300, sell, 75.93, 75.93, false
643027292113000, ASNA, JVeowv, 1467836811, CLIENT40, 13.8757, 72100, buy, 0, 0, true
643027292124349, ASNA, lQeO6d, 1467836811, CLIENT53, 12.1238, 82500, sell, 0, 0, true
643027292143408, ASNA, 0bBeut, 1467836811, CLIENT14, 13.5472, 738200, sell, 0, 0, true
643027292159795, KR, aE8Lw0, 1467836811, CLIENT11, 35.9475, 278200, sell, 36.63, 36.63, false
643027292171152, CNX, 5He2uJ, 1467836811, CLIENT7, 10.3067, 970300, sell, 10.35, 10.35, false
643027292188469, CNX, JxMZCQ, 1467836811, CLIENT49, 9.75425, 102600, sell, 10.35, 10.35, false
643027292206123, CNX, 8LM4fR, 1467836811, CLIENT21, 9.3286, 1072000, sell, 10.35, 10.35, false
643027292217509, SPLS, SycwY5, 1467836811, CLIENT16, 11.7661, 849900, sell, 12.69, 12.69, false
643027292228571, FINL, sowJ4A, 1467836811, CLIENT43, 20.3154, 49300, sell, 0, 0, true
643027292244669, FINL, KW5It9, 1467836811, CLIENT66, 20.7482, 48200, buy, 0, 0, true
643027292255866, TWO, GzQTVj, 1467836811, CLIENT256, 8.00765, 124900, buy, 9.39, 9.39, false
643027292266229, DVN, XbW7ct, 1467836811, CLIENT43, 38.1067, 26300, sell, 37.91, 37.91, false
643027292276442, BWC, zivJal, 1467836811, CLIENT12, 32.1219, 311400, sell, 0, 0, true
643027292291966, BWC, jE5G2g, 1467836811, CLIENT21, 32.5351, 307400, buy, 0, 0, true
643027292303648, NEM, U4SuyO, 1467836811, CLIENT23, 16.8187, 594600, sell, 0, 0, true
643027292315101, DD, 2cRoPc, 1467836811, CLIENT52, 46.8447, 21400, buy, 0, 0, true
643027292331156, CPN, eZAjsf, 1467836811, CLIENT24, 13.3567, 748700, buy, 15.12, 15.12, false
643027292349019, WETF, s2VqPP, 1467836811, CLIENT237, 14.9047, 67100, sell, 16.64, 16.64, false
643027292360193, WETF, GhDNTp, 1467836811, CLIENT48, 16.4128, 61000, sell, 16.64, 16.64, false
643027292371773, KN, 5qrf1e, 1467836811, CLIENT30, 17.5979, 56900, sell, 0, 0, true
643027292387671, KN, zIzqHR, 1467836811, CLIENT6, 16.512, 605700, buy, 0, 0, true
643027292398295, SWFT, iJATPM, 1467836811, CLIENT1, 14.9852, 667400, sell, 0, 0, true
643027292409211, ESRX, MDK1uE, 1467836811, CLIENT33, 80.1475, 12500, buy, 0, 0, true
643027292426956, ESV, f8o2Ii, 1467836811, CLIENT17, 14.5678, 686500, buy, 0, 0, true
643027292442058, AET, BgmvaU, 1467836811, CLIENT32, 107.633, 9300, sell, 0, 0, true
643027292454432, FITB, 5mTZ37, 1467836811, CLIENT35, 19.5046, 51300, buy, 19.81, 19.81, false
643027292471753, APC, KpaBBp, 1467836811, CLIENT27, 61.1687, 16400, sell, 61.33, 61.33, false
643027292482802, AGNC, kkz7hX, 1467836811, CLIENT20, 17.8154, 561400, sell, 19.18, 19.18, false
643027292492711, AMD, IkFl4i, 1467836811, CLIENT185, 0.894925, 1117500, buy, 0, 0, true
643027292511398, STWD, 05fwEA, 1467836811, CLIENT37, 21.112, 47400, buy, 21.11, 21.11, false
643027292523455, HD, dLaaWn, 1467836811, CLIENT41, 115.768, 8700, sell, 0, 0, true
643027292533262, VIAB, JNnbOz, 1467836811, CLIENT57, 43.1117, 23200, buy, 0, 0, true
643027292549661, BAX, G6CURx, 1467836811, CLIENT23, 34.1646, 292800, buy, 0, 0, true
643027292560895, XPO, ifGZSS, 1467836811, CLIENT275, 21.796, 45900, buy, 0, 0, true
643027292570702, MNK, xkrJCA, 1467836811, CLIENT3, 64.1977, 155800, sell, 0, 0, true
643027292587412, BKD, Z2KoBN, 1467836811, CLIENT4, 23.6568, 422800, sell, 23.5, 23.5, false
643027292598418, NEM, 6gtkJo, 1467836811, CLIENT40, 16.9164, 59200, sell, 0, 0, true
643027292614188, NEM, NI7rnz, 1467836811, CLIENT27, 16.7895, 59600, sell, 0, 0, true
643027292624069, DD, 329CYH, 1467836811, CLIENT30, 47.3848, 21200, sell, 0, 0, true
643027292642412, KN, LLZvO0, 1467836811, CLIENT56, 17.6586, 56700, buy, 0, 0, true
643027292657980, ESV, hDrbxq, 1467836811, CLIENT47, 12.8997, 77600, buy, 0, 0, true
